  ID  lat_ori  lon_ori  lat_MERIT  lon_MERIT  area_MERIT  width_MERIT  elv_MERIT
            3089        -4.8560       -52.8250        -4.8583       -52.8250    288466.2500       160.3417       146.0000
            3090        -2.0990       -52.1900        -2.0750       -52.2083    487822.1875      7809.3262         0.9000
            3091        -2.1400       -52.1990        -2.1250       -52.2083    487773.4688      8546.5215         0.9000
            3092        -2.1860       -52.2090        -2.1750       -52.2083    487472.1562      8267.9102         0.9000
            3093        -4.2020       -52.6560        -4.2083       -52.6583    295911.6875       456.0071       132.8000
            3094        -4.7240       -52.7720        -4.7083       -52.7583    290474.1250      1125.8053       141.0000
            3095        -5.1480       -52.8660        -5.1417       -52.8750    286186.6562       887.1391       158.0000
            3096        -3.4950       -52.2720        -3.4917       -52.2750    446134.0625       812.9642        94.3000
            3097        -9.6420       -52.4010        -9.6417       -52.4083    156388.2031       474.1227       249.9000
            3098        -7.7840       -52.7600        -7.7917       -52.7583    195780.6562       754.4753       220.9000
            3099        -7.8030       -52.7560        -7.8083       -52.7583    195777.8750       931.8030       220.9000
            3100        -8.0430       -52.7020        -8.0417       -52.7083    194389.2344      1622.1018       230.1000
            3101        -8.0680       -52.6970        -8.0583       -52.7083    194367.6094       431.7814       231.1000
            3102        -8.0990       -52.6900        -8.0750       -52.7083    194262.0781       654.7941       232.2000
            3103        -8.1500       -52.6780        -8.1583       -52.6750    192924.5781       917.7538       234.4000
            3104        -8.1600       -52.6760        -8.1583       -52.6750    192924.5781       917.7538       234.4000
            3105        -8.1720       -52.6740        -8.1750       -52.6750    192920.3281       805.1688       234.6000
            3106        -8.1800       -52.6720        -8.1750       -52.6750    192920.3281       805.1688       234.6000
            3107        -8.1870       -52.6700        -8.1917       -52.6750    192149.9062       796.8919       234.7000
            3108        -8.2070       -52.6660        -8.2083       -52.6583    192140.4531       785.7320       234.8000
            3109        -8.3250       -52.6400        -8.3083       -52.6250    191734.7031       505.1742       235.3000
            3110        -8.3780       -52.6280        -8.3750       -52.6250    191636.4062      1031.2013       235.4000
            3111        -9.6530       -52.3420        -9.6583       -52.3417    157788.4688       890.8152       248.7000
            3112        -6.5760       -52.2510        -6.5750       -52.2583    256011.1875       958.9659       178.4000
            3113        -6.9610       -52.3380        -6.9583       -52.3417    207487.2031       898.8599       190.6000
            3114        -8.2720       -52.6310        -8.2750       -52.6250    191994.6406       766.1399       235.2000
            3115        -8.3410       -52.6470        -8.3250       -52.6250    191725.8438       532.7604       235.3000
            3116       -11.0900       -53.2680       -11.0917       -53.2750    103376.6641       540.5172       271.2000
            3117        -4.2260       -52.6790        -4.2083       -52.6583    295911.6875       456.0071       132.8000
            3118       -11.4160       -53.3830       -11.4083       -53.3750     78789.6562       307.8269       275.5000
            3119       -12.2700       -53.1900       -12.2750       -53.1917     28928.9473       269.2465       285.0000
            3120       -12.2770       -53.1880       -12.2750       -53.1917     28928.9473       269.2465       285.0000
            3121       -12.3030       -53.1820       -12.3083       -53.1750     28860.7383       172.4025       285.1000
            3122       -12.3100       -53.1810       -12.3083       -53.1750     28860.7383       172.4025       285.1000
            3123        -1.9350       -52.2530        -1.9250       -52.2417    491672.7188     11662.6875         0.3000
            3124        -1.9760       -52.2440        -1.9583       -52.2417    491378.0938     11669.5293         0.4000
            3125        -2.0130       -52.2360        -1.9917       -52.2250    491353.3750     10114.5361         0.7000
            3126        -2.2180       -52.1900        -2.2083       -52.1750    487434.7500      9024.7764         0.9000
            3127        -2.2710       -52.1790        -2.2417       -52.1583    487355.2812      9872.4570         0.9000
            3128        -8.9280       -52.1200        -8.9083       -52.1417    181794.0312      1118.8312       237.2000
            3129        -9.6560       -52.2830        -9.6583       -52.2750    171740.7031      1089.0701       247.6000
